student_id,gender,age,degree,branch,cgpa,backlogs,internships,certifications,coding_skills
9727,Male,22,BSc,IT,5.61,1,1,2,6
9728,Male,22,BE,DS,7.04,0,0,0,8
9729,Female,23,BTech,Mechanical,6.03,1,2,2,1
9730,Female,23,BTech,DS,5.6,1,1,4,8
9731,Female,20,BCA,CS,9.19,1,2,3,1
9732,Female,23,BSc,Electrical,6.68,3,2,4,4
9733,Male,20,BCA,DS,7.66,2,0,0,10
9734,Female,20,BE,DS,6.27,0,3,5,3
9735,Male,20,BE,CS,5.7,0,2,5,3
9736,Female,20,BSc,CS,8.7,2,2,3,10
9737,Female,21,BSc,Mechanical,6.04,0,0,1,9
9738,Female,22,BSc,Mechanical,5.61,0,1,5,8
9739,Female,20,BCA,AI,8.03,1,3,4,10
9740,Male,22,BSc,IT,5.56,1,1,4,8
9741,Female,20,BSc,CS,7.38,2,1,2,7
9742,Female,22,BCA,DS,6.74,0,1,3,8
9743,Male,23,BE,DS,6.87,2,3,5,8
9744,Male,23,BE,Mechanical,5.52,2,1,5,10
9745,Female,22,BTech,IT,9.65,2,1,5,6
9746,Male,20,BE,CS,7.72,2,3,5,8
9747,Male,21,BSc,Mechanical,7.96,1,3,4,2
9748,Male,22,BE,IT,8.36,3,0,0,7
9749,Female,24,BCA,CS,8.93,2,1,3,3
9750,Male,21,BE,DS,8.11,0,0,3,8
9751,Female,24,BE,DS,8.78,3,2,2,5
9752,Female,22,BTech,Mechanical,7.43,1,0,4,5
9753,Female,20,BTech,IT,7.1,3,0,4,3
9754,Female,24,BSc,DS,9.04,3,0,1,1
9755,Male,22,BCA,IT,9.22,1,0,1,2
9756,Female,21,BSc,Mechanical,6.09,2,1,3,2
9757,Male,20,BCA,AI,7.83,3,2,4,7
9758,Female,24,BCA,IT,8.44,1,2,5,2
9759,Male,22,BTech,Electrical,5.86,1,3,2,7
9760,Female,20,BE,IT,9.5,3,2,4,1
9761,Male,20,BE,Mechanical,7.74,1,0,2,2
9762,Female,23,BTech,Electrical,8.28,3,3,1,7
9763,Female,20,BSc,AI,6.27,3,0,5,7
9764,Male,22,BE,DS,6.64,1,1,0,2
9765,Female,21,BSc,CS,6.02,1,1,5,10
9766,Female,23,BE,Mechanical,6.64,1,2,4,7
9767,Female,22,BSc,CS,7.62,3,0,5,9
9768,Male,22,BCA,AI,9.08,0,0,5,8
9769,Female,22,BCA,Electrical,7.8,1,0,1,6
9770,Female,24,BE,AI,6.55,1,3,0,4
9771,Male,24,BSc,IT,5.69,2,3,0,3
9772,Male,21,BSc,CS,8.17,1,3,1,8
9773,Male,22,BCA,CS,7.31,3,2,1,3
9774,Male,24,BSc,AI,9.73,1,2,1,5
9775,Male,24,BTech,Electrical,8.85,2,0,2,3
9776,Female,24,BSc,CS,8.98,0,0,3,9
9777,Female,21,BCA,DS,5.55,0,2,3,7
9778,Female,21,BTech,AI,8.84,1,3,3,3
9779,Male,22,BTech,IT,6.34,0,3,5,10
9780,Female,23,BSc,IT,8.02,3,3,2,7
9781,Male,22,BCA,IT,7.42,0,3,1,4
9782,Male,24,BCA,CS,7.96,3,3,3,1
9783,Female,24,BCA,AI,6.07,0,2,2,4
9784,Male,20,BTech,IT,7.46,0,1,2,10
9785,Male,22,BCA,AI,5.66,3,1,1,8
9786,Female,24,BTech,CS,5.68,3,1,0,6
9787,Male,24,BTech,DS,8.33,1,0,2,1
9788,Male,23,BE,DS,9.59,3,0,4,1
9789,Female,20,BSc,DS,8.84,1,3,2,4
9790,Male,22,BCA,CS,7.52,2,0,0,6
9791,Male,21,BTech,IT,5.74,3,2,0,4
9792,Female,22,BSc,CS,5.69,1,1,5,9
9793,Female,22,BTech,AI,6.18,1,2,4,2
9794,Female,23,BSc,DS,9.7,0,2,3,6
9795,Female,22,BTech,AI,7.21,3,2,2,7
9796,Male,23,BCA,CS,9.13,0,3,1,4
9797,Male,23,BE,Mechanical,8.53,1,3,5,5
9798,Female,24,BE,Mechanical,8.1,3,3,1,5
9799,Male,21,BE,CS,9.58,1,0,4,2
9800,Male,23,BTech,IT,6.49,0,3,0,5
9801,Female,20,BSc,Electrical,7.46,1,0,3,10
9802,Female,20,BCA,AI,9.22,1,2,2,5
9803,Male,21,BCA,CS,7.87,0,1,2,5
9804,Female,23,BTech,CS,6.56,3,3,2,4
9805,Female,21,BE,Mechanical,6.4,0,0,1,10
9806,Female,24,BTech,DS,8.74,3,0,3,4
9807,Male,20,BSc,DS,5.55,3,3,4,7
9808,Female,22,BE,Electrical,9.43,2,3,1,6
9809,Male,20,BTech,IT,5.58,1,2,0,8
9810,Male,23,BSc,IT,8.21,3,0,3,1
9811,Male,21,BE,Electrical,8.1,3,1,5,10
9812,Female,20,BCA,IT,7.99,0,2,0,2
9813,Female,22,BSc,Mechanical,7.54,3,0,2,2
9814,Female,22,BCA,CS,9.17,3,2,5,2
9815,Female,21,BSc,IT,8.34,0,2,1,3
9816,Female,21,BE,Mechanical,8.86,3,3,3,6
9817,Male,20,BTech,AI,6.0,1,1,5,3
9818,Male,23,BTech,CS,5.71,1,1,1,7
9819,Male,24,BTech,Electrical,5.62,0,0,3,3
9820,Female,22,BTech,AI,6.13,3,2,2,6
9821,Male,21,BSc,DS,8.37,1,3,3,2
9822,Male,24,BTech,DS,7.62,2,0,2,2
9823,Female,24,BTech,CS,8.73,0,0,1,3
9824,Female,24,BSc,IT,6.32,0,0,1,8
9825,Male,23,BSc,CS,7.08,1,1,5,9
9826,Male,21,BE,IT,9.32,0,2,1,2
9827,Female,22,BSc,Electrical,9.52,3,2,2,7
9828,Female,21,BCA,DS,9.46,1,3,0,1
9829,Female,20,BE,CS,9.02,2,1,0,4
9830,Female,22,BE,CS,8.46,3,1,3,6
9831,Male,21,BTech,Electrical,9.43,2,0,1,7
9832,Male,22,BTech,IT,8.57,2,3,5,3
9833,Female,20,BCA,DS,9.6,0,0,0,3
9834,Male,22,BTech,DS,5.61,2,3,4,5
9835,Male,24,BSc,IT,9.46,3,3,1,3
9836,Female,23,BSc,Electrical,7.89,1,1,5,9
9837,Male,20,BTech,IT,5.98,1,1,4,2
9838,Male,22,BTech,Electrical,6.42,2,2,5,10
9839,Male,20,BSc,IT,9.16,2,2,0,7
9840,Female,24,BE,DS,7.68,1,2,2,7
9841,Female,23,BCA,DS,9.73,2,1,4,3
9842,Male,20,BCA,CS,6.01,3,0,5,8
9843,Female,24,BE,Electrical,7.27,2,3,4,3
9844,Female,24,BCA,DS,6.93,2,3,1,5
9845,Female,24,BTech,Electrical,7.72,3,2,3,1
9846,Male,22,BTech,Electrical,8.22,1,3,2,10
9847,Male,21,BTech,AI,8.35,1,3,1,4
9848,Female,20,BCA,AI,5.51,2,1,5,2
9849,Male,21,BE,IT,5.88,1,1,1,5
9850,Male,24,BTech,Electrical,5.65,3,3,0,4
9851,Male,21,BE,IT,9.22,2,0,3,4
9852,Male,24,BSc,IT,6.85,2,2,5,4
9853,Male,24,BSc,CS,7.08,2,3,3,5
9854,Female,23,BSc,AI,7.44,0,3,2,9
9855,Male,23,BCA,AI,9.15,0,2,2,9
9856,Male,21,BCA,DS,5.56,3,1,3,4
9857,Male,20,BTech,AI,6.01,2,2,4,9
9858,Female,21,BSc,DS,8.45,3,0,5,8
9859,Female,20,BE,Electrical,9.64,0,3,4,5
9860,Female,21,BCA,CS,8.26,2,3,1,8
9861,Male,22,BE,IT,6.62,0,3,5,7
9862,Female,22,BE,IT,7.74,2,2,3,2
9863,Female,20,BTech,Electrical,9.69,3,0,1,10
9864,Female,23,BTech,DS,7.77,3,3,4,8
9865,Female,20,BE,Mechanical,7.11,3,1,2,9
9866,Male,21,BE,Electrical,7.15,0,0,5,2
9867,Female,24,BE,DS,9.66,3,0,3,2
9868,Female,22,BE,Electrical,8.59,1,0,0,10
9869,Male,24,BSc,CS,8.45,1,0,1,9
9870,Male,22,BE,Electrical,6.5,3,1,5,1
9871,Female,21,BCA,Electrical,7.91,3,0,3,3
9872,Male,22,BTech,AI,7.03,0,1,0,3
9873,Female,20,BCA,DS,6.53,2,2,1,6
9874,Male,24,BTech,CS,9.35,0,2,4,7
9875,Male,24,BTech,IT,7.15,0,2,1,3
9876,Female,21,BTech,Mechanical,6.72,3,2,2,8
9877,Male,24,BCA,Mechanical,9.51,1,1,5,2
9878,Female,21,BTech,DS,6.35,1,3,1,3
9879,Male,23,BE,Electrical,8.71,1,1,1,10
9880,Female,20,BE,AI,8.31,0,2,5,2
9881,Male,22,BSc,Electrical,9.46,1,3,5,2
9882,Male,22,BSc,DS,9.08,1,3,3,6
9883,Male,22,BSc,Mechanical,8.53,3,3,3,3
9884,Male,23,BE,Mechanical,6.85,1,3,4,3
9885,Male,20,BCA,Electrical,7.63,2,0,2,9
9886,Female,24,BSc,Electrical,9.56,3,2,2,1
9887,Male,24,BE,Electrical,5.6,2,2,4,9
9888,Female,20,BTech,IT,8.92,0,2,0,2
9889,Female,20,BCA,AI,6.58,1,1,1,2
9890,Female,22,BCA,AI,6.3,0,2,3,5
9891,Male,24,BE,Mechanical,6.5,0,2,5,6
9892,Female,20,BE,Mechanical,5.76,1,2,5,8
9893,Male,24,BTech,DS,9.77,3,1,4,1
9894,Female,20,BTech,DS,9.24,0,2,5,5
9895,Female,21,BTech,IT,7.74,1,2,4,10
9896,Female,22,BCA,Mechanical,8.57,1,0,3,8
9897,Female,20,BCA,DS,7.89,2,2,3,2
9898,Female,23,BSc,IT,8.99,0,3,5,10
9899,Male,20,BSc,AI,9.13,0,1,0,9
9900,Female,21,BSc,Mechanical,6.5,1,3,2,10
9901,Female,23,BCA,CS,7.48,2,0,3,4
9902,Male,23,BTech,Mechanical,8.23,3,2,4,7
9903,Male,20,BSc,DS,9.71,2,1,1,1
9904,Male,21,BTech,Mechanical,8.44,0,0,0,2
9905,Female,23,BTech,CS,9.36,2,1,1,1
9906,Female,22,BTech,Mechanical,9.14,0,3,5,8
9907,Female,22,BSc,DS,8.0,3,0,1,1
9908,Female,24,BSc,AI,9.34,0,1,5,9
9909,Female,24,BTech,DS,7.12,3,3,5,7
9910,Female,21,BSc,IT,7.13,3,0,2,5
9911,Male,23,BE,DS,8.86,3,2,1,1
9912,Male,22,BSc,IT,6.08,2,2,4,4
9913,Female,22,BTech,Mechanical,6.82,3,3,4,3
9914,Female,21,BTech,IT,8.12,1,2,3,7
9915,Female,23,BCA,Electrical,7.31,0,2,2,1
9916,Female,21,BCA,Mechanical,9.55,0,0,3,10
9917,Female,20,BTech,IT,9.62,0,0,1,4
9918,Male,22,BE,DS,7.66,0,0,4,5
9919,Male,21,BCA,CS,7.82,3,0,3,3
9920,Female,21,BTech,Mechanical,8.62,2,0,4,5
9921,Male,20,BCA,IT,7.47,2,0,5,4
9922,Female,24,BCA,CS,6.32,2,2,3,5
9923,Female,22,BTech,IT,8.71,2,0,0,9
9924,Female,21,BSc,IT,8.67,0,1,2,8
9925,Male,22,BE,IT,6.55,1,1,3,8
9926,Male,24,BSc,DS,9.08,1,3,1,2
9927,Female,21,BTech,IT,8.14,2,1,4,3
9928,Male,20,BTech,CS,6.52,0,0,4,4
9929,Male,22,BE,Electrical,8.3,3,2,2,10
9930,Female,20,BTech,IT,6.5,2,1,5,1
9931,Male,24,BCA,Electrical,6.64,3,0,2,9
9932,Male,24,BE,AI,9.15,3,0,0,2
9933,Female,22,BSc,Mechanical,9.5,3,2,5,2
9934,Female,24,BE,DS,6.6,1,0,5,8
9935,Male,23,BSc,AI,9.49,2,0,3,10
9936,Female,22,BTech,AI,6.53,0,1,0,9
9937,Male,23,BSc,CS,6.0,0,1,3,1
9938,Female,24,BSc,CS,5.75,0,3,5,2
9939,Female,22,BSc,Electrical,6.54,2,3,3,10
9940,Female,23,BE,Electrical,7.16,1,1,2,5
9941,Female,24,BCA,DS,9.49,3,1,2,9
9942,Male,21,BSc,DS,6.54,0,3,3,10
9943,Female,21,BE,Mechanical,7.07,1,3,5,5
9944,Female,20,BE,IT,8.66,3,1,5,7
9945,Female,21,BCA,DS,6.8,3,0,5,6
9946,Male,23,BE,DS,8.44,1,0,5,6
9947,Male,21,BTech,Electrical,7.36,2,2,2,2
9948,Female,22,BTech,IT,6.34,2,1,5,10
9949,Female,22,BTech,Mechanical,8.66,1,1,5,8
9950,Female,22,BCA,CS,5.62,3,1,3,6
9951,Female,21,BE,Mechanical,6.76,0,1,2,4
9952,Female,21,BTech,IT,7.03,0,1,1,7
9953,Female,20,BSc,CS,7.47,2,3,3,9
9954,Male,24,BE,CS,8.42,0,3,5,7
9955,Female,20,BTech,CS,7.48,3,0,4,6
9956,Female,23,BE,Mechanical,8.06,1,0,1,2
9957,Female,22,BTech,Electrical,8.06,3,1,0,3
9958,Female,21,BSc,IT,7.11,0,3,5,7
9959,Female,24,BE,Mechanical,9.52,3,0,2,1
9960,Female,24,BTech,Mechanical,9.61,2,1,0,1
9961,Male,21,BTech,AI,8.0,1,2,4,3
9962,Male,20,BSc,DS,5.81,1,1,2,5
9963,Male,24,BSc,Mechanical,7.61,0,2,0,3
9964,Male,20,BTech,AI,6.29,0,2,1,9
9965,Male,21,BTech,Electrical,7.58,3,1,0,7
9966,Male,20,BCA,Electrical,6.31,3,1,2,2
9967,Female,22,BCA,IT,8.53,1,1,1,10
9968,Female,21,BE,AI,5.85,2,1,4,10
9969,Female,21,BE,Mechanical,9.6,2,0,5,3
9970,Female,24,BCA,IT,6.34,0,0,0,3
9971,Female,24,BTech,AI,8.34,2,2,3,9
9972,Female,24,BSc,Mechanical,9.44,1,1,2,7
9973,Male,22,BE,IT,6.57,2,0,3,3
9974,Female,22,BTech,IT,9.52,1,0,3,1
9975,Male,23,BSc,DS,7.17,0,3,0,4
9976,Male,21,BSc,Electrical,9.63,3,3,3,5
9977,Female,24,BTech,Mechanical,9.68,2,0,5,9
9978,Female,21,BTech,DS,6.31,1,2,1,4
9979,Female,20,BE,IT,9.07,0,0,5,10
9980,Female,22,BCA,IT,6.33,1,1,4,2
9981,Female,23,BTech,AI,6.47,2,0,4,1
9982,Female,20,BCA,DS,5.86,1,3,3,5
9983,Female,21,BE,CS,6.17,0,3,2,3
9984,Male,22,BCA,Mechanical,8.22,0,1,3,9
9985,Female,24,BCA,Electrical,7.43,3,0,2,3
9986,Female,20,BSc,DS,8.9,3,1,5,3
9987,Male,22,BE,IT,6.93,2,2,4,2
9988,Female,21,BTech,AI,9.67,0,3,1,3
9989,Female,21,BCA,Mechanical,5.71,2,0,2,9
9990,Male,20,BE,Electrical,5.77,0,0,4,7
9991,Female,20,BSc,Mechanical,8.52,2,2,0,2
9992,Female,20,BSc,AI,9.32,0,2,3,3
9993,Female,23,BCA,IT,8.92,2,3,5,8
9994,Female,24,BCA,Electrical,7.61,1,2,2,10
9995,Female,22,BTech,CS,6.66,3,3,1,8
9996,Female,21,BE,AI,5.56,1,3,3,10
9997,Male,21,BTech,CS,7.69,3,1,5,1
9998,Female,24,BTech,DS,7.55,2,1,5,1
9999,Female,20,BSc,Mechanical,6.98,0,3,5,8
10000,Male,20,BE,Electrical,7.99,0,0,4,8
10001,Male,21,BTech,IT,8.63,2,1,5,2
10002,Female,24,BSc,CS,8.51,0,0,4,8
10003,Male,21,BCA,IT,6.63,2,2,4,1
10004,Female,20,BTech,DS,8.02,1,0,2,5
10005,Female,22,BCA,CS,6.14,2,2,5,10
10006,Male,20,BE,IT,6.02,0,3,0,5
10007,Female,22,BTech,IT,8.88,0,3,0,8
10008,Female,23,BCA,DS,8.48,2,3,4,8
10009,Male,24,BCA,AI,8.8,2,2,3,10
10010,Male,23,BE,Electrical,6.16,2,0,1,4
10011,Male,20,BSc,DS,9.43,2,1,3,2
10012,Male,24,BSc,CS,6.07,3,1,2,6
10013,Female,20,BTech,CS,9.24,3,0,0,4
10014,Male,24,BCA,Mechanical,7.02,1,1,1,2
10015,Male,24,BSc,IT,5.95,3,2,4,9
10016,Male,20,BTech,Electrical,6.73,0,2,4,9
10017,Male,20,BCA,CS,6.28,3,1,2,7
10018,Male,24,BTech,AI,7.61,3,1,2,2
10019,Female,24,BE,AI,9.58,0,2,5,3
10020,Male,20,BTech,DS,6.91,3,0,2,9
10021,Female,20,BE,CS,8.13,2,1,2,8
10022,Male,21,BCA,Electrical,9.33,3,1,4,10
10023,Male,21,BCA,Electrical,8.21,3,3,4,2
10024,Male,21,BCA,CS,7.06,3,3,2,5
10025,Male,23,BTech,Mechanical,9.76,2,0,4,2
10026,Male,24,BCA,Mechanical,6.31,2,2,2,1
10027,Male,22,BCA,Mechanical,7.75,1,0,1,9
10028,Male,23,BE,CS,8.93,1,0,2,7
10029,Male,24,BCA,DS,5.5,2,0,5,4
10030,Female,22,BCA,Electrical,8.52,0,1,2,3
10031,Male,21,BCA,DS,6.65,1,2,1,3
10032,Female,22,BSc,DS,6.23,3,2,0,7
10033,Male,20,BCA,DS,6.68,3,1,3,10
10034,Female,20,BTech,AI,9.66,3,0,2,9
10035,Male,24,BE,CS,9.34,0,3,1,7
10036,Male,23,BCA,IT,6.42,1,1,1,2
10037,Male,21,BTech,CS,6.0,2,0,4,6
10038,Female,24,BE,DS,7.07,2,0,5,8
10039,Female,21,BE,AI,8.05,0,0,2,7
10040,Female,20,BTech,AI,9.23,2,0,5,2
10041,Female,23,BTech,CS,9.65,0,3,1,7
10042,Male,23,BSc,IT,8.73,2,3,5,9
10043,Male,20,BSc,DS,8.08,2,1,0,3
10044,Male,22,BCA,AI,6.11,0,0,0,3
10045,Female,23,BSc,DS,5.82,2,1,3,5
10046,Male,22,BTech,DS,8.06,1,0,4,9
10047,Female,21,BSc,Electrical,7.82,2,3,5,1
10048,Female,23,BE,DS,9.14,3,1,4,7
10049,Female,20,BTech,Mechanical,6.89,0,2,4,7
10050,Female,22,BCA,Electrical,5.67,2,1,2,4
10051,Female,21,BE,DS,7.32,1,2,5,6
10052,Male,21,BE,DS,9.67,2,1,0,1
10053,Female,23,BE,IT,8.92,2,3,2,10
10054,Female,23,BTech,Electrical,5.65,3,2,1,4
10055,Male,24,BTech,Electrical,9.26,1,3,3,3
10056,Female,24,BCA,IT,7.53,2,1,5,5
10057,Female,23,BSc,Mechanical,7.07,2,3,3,8
10058,Male,24,BSc,Electrical,6.99,3,0,2,5
10059,Male,20,BSc,Mechanical,8.06,0,2,5,1
10060,Male,20,BSc,DS,7.78,0,0,3,2
10061,Female,24,BE,AI,8.32,0,2,2,2
10062,Male,23,BTech,AI,7.97,3,3,4,9
10063,Male,20,BSc,CS,6.12,0,3,1,10
10064,Male,21,BE,AI,6.61,1,0,4,7
10065,Female,23,BTech,AI,9.12,0,0,3,4
10066,Male,22,BTech,IT,8.35,0,1,1,9
10067,Female,22,BTech,CS,7.43,2,0,0,9
10068,Female,23,BE,CS,6.29,1,2,2,7
10069,Male,24,BSc,IT,5.53,3,2,1,9
10070,Female,20,BTech,AI,6.84,1,2,5,9
10071,Female,20,BE,AI,5.74,0,1,2,7
10072,Male,23,BTech,CS,7.57,2,1,1,5
10073,Female,21,BCA,AI,9.03,3,2,3,9
10074,Male,24,BCA,CS,6.73,1,0,4,3
10075,Female,21,BE,AI,9.15,1,3,5,4
10076,Female,23,BSc,DS,8.53,0,1,3,6
10077,Male,23,BSc,IT,6.04,0,0,5,7
10078,Male,21,BTech,Electrical,8.27,3,1,5,10
10079,Female,22,BSc,Mechanical,6.15,0,1,0,8
10080,Female,23,BSc,DS,8.32,2,3,5,4
10081,Male,24,BCA,AI,6.11,3,1,3,9
10082,Female,21,BE,Mechanical,7.19,0,1,1,3
10083,Female,22,BCA,Electrical,7.94,3,3,0,3
10084,Female,21,BE,DS,5.72,1,2,1,5
10085,Female,22,BTech,Electrical,6.16,3,1,4,2
10086,Male,22,BCA,IT,6.88,1,1,5,1
10087,Male,24,BE,Mechanical,7.49,3,2,2,9
10088,Male,23,BSc,Electrical,9.19,0,2,4,8
10089,Male,22,BE,Mechanical,6.31,1,2,4,3
10090,Male,23,BSc,IT,6.99,3,2,5,5
10091,Male,24,BTech,Electrical,7.55,2,0,4,8
10092,Female,23,BSc,DS,6.77,0,2,1,2
10093,Male,20,BE,Mechanical,8.19,3,2,2,7
10094,Female,22,BCA,Electrical,6.6,3,2,1,9
10095,Female,24,BE,IT,8.82,1,0,0,4
10096,Female,21,BCA,Electrical,7.67,1,3,5,2
10097,Male,24,BE,Electrical,5.87,0,2,1,9
10098,Female,22,BE,DS,8.2,1,0,4,10
10099,Male,24,BTech,AI,7.95,3,1,3,1
10100,Female,21,BSc,CS,6.96,3,3,3,6
10101,Female,20,BE,AI,5.55,1,0,1,8
10102,Male,22,BCA,AI,6.36,0,2,4,2
10103,Female,22,BSc,CS,7.24,2,3,4,10
10104,Female,24,BTech,Electrical,6.36,3,0,3,7
10105,Female,23,BSc,AI,7.98,3,0,2,7
10106,Female,23,BE,AI,8.56,1,0,2,3
10107,Male,21,BCA,IT,9.18,2,0,4,10
10108,Female,20,BCA,IT,8.28,3,0,0,4
10109,Female,20,BSc,DS,8.46,2,0,0,8
10110,Male,24,BCA,Mechanical,8.12,2,0,0,6
10111,Female,24,BE,Electrical,9.74,3,0,5,2
10112,Female,23,BCA,DS,6.62,2,1,0,6
10113,Female,20,BCA,IT,6.64,2,1,0,7
10114,Female,20,BCA,IT,6.04,1,2,3,8
10115,Male,20,BE,CS,7.59,1,2,4,8
10116,Female,21,BTech,CS,5.91,2,2,1,8
10117,Male,21,BCA,IT,6.66,0,2,3,8
10118,Female,24,BTech,AI,7.58,2,2,3,6
10119,Female,23,BSc,DS,9.62,3,2,5,1
10120,Female,22,BSc,IT,9.64,0,1,4,4
10121,Male,23,BE,Electrical,8.7,1,1,2,2
10122,Female,21,BE,IT,7.17,0,1,3,10
10123,Female,21,BE,CS,9.22,1,0,3,7
10124,Male,24,BE,DS,9.26,0,0,5,1
10125,Male,22,BTech,DS,9.41,2,2,1,5
10126,Male,20,BE,Mechanical,8.25,1,3,0,10
10127,Male,22,BTech,IT,6.37,3,1,3,8
10128,Female,22,BCA,Mechanical,5.89,0,3,0,4
10129,Female,22,BCA,CS,9.43,2,2,4,7
10130,Female,24,BSc,Mechanical,5.74,0,1,3,5
10131,Female,21,BSc,AI,6.77,0,3,1,1
10132,Male,20,BTech,IT,7.59,3,1,1,2
10133,Female,22,BE,IT,5.59,0,3,4,5
10134,Female,20,BSc,DS,9.4,3,2,0,7
10135,Female,22,BTech,Mechanical,6.73,1,2,2,7
10136,Female,21,BSc,DS,5.62,3,0,4,9
10137,Male,20,BE,Electrical,9.77,3,3,2,3
10138,Female,23,BTech,Mechanical,6.84,1,1,1,4
10139,Female,21,BSc,Mechanical,9.27,3,3,1,3
10140,Female,20,BE,CS,7.45,2,0,3,8
10141,Male,22,BTech,Mechanical,8.35,0,0,1,9
10142,Male,22,BTech,DS,6.54,3,0,0,8
10143,Female,21,BTech,Electrical,7.66,0,0,1,2
10144,Female,21,BCA,Mechanical,6.61,3,1,5,10
10145,Female,22,BTech,Mechanical,9.59,1,1,3,1
10146,Male,20,BSc,IT,5.76,1,0,4,5
10147,Female,23,BTech,IT,6.68,0,1,5,2
10148,Female,24,BTech,Electrical,9.34,0,0,3,3
10149,Female,21,BTech,IT,7.56,0,2,4,9
10150,Male,22,BTech,AI,8.08,1,0,3,3
10151,Female,20,BTech,IT,8.3,0,2,1,1
10152,Female,21,BCA,AI,5.8,3,0,2,9
10153,Male,20,BE,Electrical,5.58,3,0,5,2
10154,Male,21,BCA,AI,9.53,0,1,0,10
10155,Female,22,BSc,Electrical,6.67,1,2,2,6
10156,Male,20,BE,DS,7.14,3,1,0,7
10157,Female,22,BSc,IT,8.43,1,0,1,9
10158,Male,20,BTech,Mechanical,6.52,1,2,5,8
10159,Male,21,BSc,CS,8.65,1,0,3,6
10160,Female,24,BCA,Mechanical,7.47,0,2,3,4
10161,Female,24,BCA,IT,9.18,1,3,4,4
10162,Female,23,BTech,Mechanical,6.7,1,2,2,4
10163,Male,23,BTech,IT,6.38,0,3,0,10
10164,Female,22,BE,IT,9.08,2,0,3,2
10165,Female,20,BCA,Mechanical,6.9,3,0,1,7
10166,Female,23,BCA,AI,7.27,0,1,3,1
10167,Female,21,BE,DS,8.91,3,3,4,5
10168,Female,24,BCA,DS,8.23,0,1,5,4
10169,Male,20,BE,DS,7.4,0,3,3,2
10170,Female,24,BCA,DS,6.57,0,0,1,9
10171,Female,20,BSc,CS,8.79,3,1,3,1
10172,Male,23,BSc,Electrical,6.28,0,3,0,4
10173,Female,23,BE,IT,9.49,0,1,0,6
10174,Female,22,BE,CS,6.15,0,0,3,4
10175,Female,20,BTech,DS,8.96,3,3,1,10
10176,Female,21,BCA,DS,7.32,2,2,5,10
10177,Female,23,BSc,Mechanical,6.3,0,3,1,4
10178,Male,22,BTech,DS,7.23,0,0,3,2
10179,Male,23,BCA,IT,6.45,0,3,1,10
10180,Male,24,BSc,DS,6.08,0,1,0,9
10181,Female,23,BCA,DS,6.53,0,0,0,9
10182,Male,20,BE,CS,9.23,2,0,0,1
10183,Female,22,BSc,IT,5.96,1,2,4,1
10184,Female,20,BSc,AI,9.68,1,2,5,8
10185,Female,21,BTech,Mechanical,5.52,0,1,2,9
10186,Male,21,BCA,AI,8.33,3,1,0,3
10187,Male,23,BE,Electrical,9.18,2,3,3,3
10188,Male,22,BE,CS,9.52,2,1,5,2
10189,Female,22,BCA,DS,6.12,2,1,4,9
10190,Male,22,BCA,Mechanical,8.5,1,1,3,2
10191,Female,22,BE,Electrical,5.96,3,3,1,7
10192,Male,23,BCA,Electrical,7.02,1,0,2,2
10193,Male,20,BTech,IT,8.65,2,0,4,10
10194,Female,23,BCA,Mechanical,6.99,1,3,1,10
10195,Female,20,BTech,Electrical,6.85,1,1,1,6
10196,Male,24,BTech,CS,6.0,0,2,0,3
10197,Male,24,BCA,DS,5.79,0,3,3,1
10198,Male,20,BSc,CS,6.0,0,2,1,6
10199,Female,23,BSc,Electrical,9.26,2,1,5,2
10200,Female,21,BTech,IT,5.55,0,0,1,7
10201,Male,23,BCA,AI,8.48,2,2,1,9
10202,Male,21,BTech,DS,8.81,0,2,2,1
10203,Female,23,BCA,DS,7.94,2,2,4,4
10204,Male,22,BCA,CS,8.64,1,2,5,5
10205,Female,22,BE,CS,8.3,3,0,5,9
10206,Female,24,BSc,CS,7.46,2,0,5,3
10207,Female,24,BSc,Electrical,7.15,1,2,0,6
10208,Female,20,BE,DS,9.55,0,3,4,5
10209,Female,21,BE,CS,9.68,1,0,1,5
10210,Female,22,BE,Mechanical,8.3,1,0,5,2
10211,Male,23,BTech,Electrical,6.35,3,1,2,10
10212,Female,20,BTech,Electrical,7.43,0,1,1,5
10213,Female,23,BTech,Mechanical,7.64,2,3,3,3
10214,Male,22,BTech,Mechanical,8.76,2,3,4,2
10215,Female,22,BTech,Electrical,8.37,2,1,0,6
10216,Male,22,BSc,DS,7.71,0,1,2,1
10217,Female,22,BSc,CS,8.43,2,2,4,6
10218,Male,23,BCA,IT,5.6,3,1,1,8
10219,Male,20,BSc,CS,8.84,1,3,0,3
10220,Female,22,BE,DS,6.41,0,3,2,10
10221,Female,24,BSc,Mechanical,8.32,2,1,5,7
10222,Female,20,BE,DS,5.99,1,3,1,3
10223,Female,24,BSc,CS,5.99,1,0,1,6
10224,Male,23,BTech,DS,5.65,3,3,4,7
10225,Male,22,BSc,IT,9.41,2,2,1,3
10226,Male,20,BCA,DS,8.1,0,0,1,5
10227,Female,22,BTech,AI,7.06,1,0,2,3
10228,Male,22,BTech,DS,8.89,3,0,1,4
10229,Female,20,BCA,CS,8.19,1,1,3,5
10230,Female,22,BSc,AI,8.17,3,2,3,7
10231,Male,22,BSc,Mechanical,7.59,3,1,0,4
10232,Female,21,BCA,CS,5.53,1,2,5,4
